date,time,open,high,low,close,volume
2026-02-18,05:21:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:24:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:27:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:30:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:33:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:36:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:39:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:42:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:45:00,162.41,162.41,162.41,162.41,32
2026-02-18,05:48:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:51:00,162.41,162.41,162.41,162.41,0
2026-02-18,05:57:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:00:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:03:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:06:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:12:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:18:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:21:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:24:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:27:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:33:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:36:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:39:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:42:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:45:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:51:00,162.41,162.41,162.41,162.41,0
2026-02-18,06:54:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:00:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:03:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:12:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:15:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:18:00,162.41,162.41,162.41,162.41,13
2026-02-18,07:21:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:24:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:27:00,162.41,162.41,162.41,162.41,10
2026-02-18,07:30:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:33:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:39:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:48:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:54:00,162.41,162.41,162.41,162.41,0
2026-02-18,07:57:00,162.41,162.41,162.41,162.41,0
2026-02-18,08:00:00,162.41,162.41,162.41,162.41,0
2026-02-18,08:03:00,162.41,162.41,162.41,162.41,45
2026-02-18,08:09:00,162.41,162.41,162.41,162.41,0
2026-02-18,08:27:00,162.41,162.41,162.41,162.41,0
2026-02-18,08:33:00,162.41,162.41,162.41,162.41,0
2026-02-18,08:39:00,162.41,162.41,162.41,162.41,0
2026-02-18,08:42:00,162.41,162.41,162.41,162.41,0
2026-02-18,08:45:00,162.41,162.41,162.41,162.41,0
2026-02-18,08:48:00,162.41,162.41,162.41,162.41,0
2026-02-18,08:51:00,162.41,162.41,162.41,162.41,0
2026-02-18,08:54:00,162.41,162.41,162.41,162.41,12
2026-02-18,08:57:00,162.41,162.41,162.41,162.41,1
2026-02-18,09:00:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:03:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:06:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:09:00,162.41,162.41,162.41,162.41,6
2026-02-18,09:12:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:18:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:21:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:27:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:33:00,162.41,162.41,162.41,162.41,70
2026-02-18,09:39:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:42:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:45:00,162.41,162.41,162.41,162.41,955
2026-02-18,09:48:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:51:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:54:00,162.41,162.41,162.41,162.41,0
2026-02-18,09:57:00,162.41,162.41,162.41,162.41,0
